2024-06-06 19:32:41 INFO  PesticideSystemLogger - Pesticide System Initialized
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 30
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 54
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) updated to new health stage: 1, image updated to mediumSunflower.png
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Crow has successfully damaged the plant Sunflower at position (2, 1). Old health: 75. New health: 67
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Pesticide system applied Crow to Sunflower at position (2, 1)
2024-06-06 21:21:48 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 4 points, new health: 71
2024-06-06 21:21:54 INFO  PesticideSystemLogger - Locust has successfully damaged the plant Pine at position (3, 0). Old health: 120. New health: 116
2024-06-06 21:21:54 INFO  PesticideSystemLogger - Pesticide system applied Locust to Pine at position (3, 0)
2024-06-06 21:21:54 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 2 points, new health: 118
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Maple at position (0, 3) healed by 6 points, new health: 110
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) health stage changed to 2, updated image to largeSunflower.png
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Sunflower at position (2, 1) healed by 6 points, new health: 75
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) health stage changed to 2, updated image to largeTomato.png
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Tomato at position (2, 2) healed by 6 points, new health: 90
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Pine at position (3, 0) healed by 6 points, new health: 124
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 6 points, new health: 30
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) health stage changed to 2, updated image to largeCarrot.png
2024-06-06 21:21:58 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 6 points, new health: 60
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) updated to new health stage: 1, image updated to mediumLettuce.png
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Lettuce at position (3, 4). Old health: 30. New health: 26
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Pesticide system applied Rat to Lettuce at position (3, 4)
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Plant: Lettuce at position (3, 4) healed by 2 points, new health: 28
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) updated to new health stage: 1, image updated to mediumCarrot.png
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Rat has successfully damaged the plant Carrot at position (4, 3). Old health: 60. New health: 56
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Pesticide system applied Rat to Carrot at position (4, 3)
2024-06-06 21:22:00 INFO  PesticideSystemLogger - Plant: Carrot at position (4, 3) healed by 2 points, new health: 58
